interpro_id	all_genes_with	all_genes_without	test_genes_with	test_genes_without	fra_all_genes_with	fra_test_genes_with	chisq_statistic	chisq_df	chisq_p	interpro_description	pos_neg	p.adj
Sp34_X0086300.t1	IPR040385	Rab-like protein 6
Sp34_X0086400.t1	IPR008576	Alpha-N-methyltransferase NTM1
Sp34_X0086400.t1	IPR029063	S-adenosyl-L-methionine-dependent methyltransferase superfamily
Sp34_X0086610.t1	IPR022772	von Hippel-Lindau disease tumour suppressor, beta/alpha domain
Sp34_X0086610.t1	IPR024053	von Hippel-Lindau disease tumour suppressor, beta domain
Sp34_X0086610.t1	IPR036208	VHL superfamily
Sp34_X0086610.t1	IPR037140	von Hippel-Lindau disease tumour suppressor, beta domain superfamily
Sp34_X0086700.t1	IPR001841	Zinc finger, RING-type
Sp34_X0086700.t1	IPR013083	Zinc finger, RING/FYVE/PHD-type
Sp34_X0086700.t1	IPR017907	Zinc finger, RING-type, conserved site
Sp34_X0086700.t1	IPR027370	Zinc finger, RING-type, eukaryotic
Sp34_X0087000.t1	IPR000536	Nuclear hormone receptor, ligand-binding domain
Sp34_X0087000.t1	IPR001628	Zinc finger, nuclear hormone receptor-type
Sp34_X0087000.t1	IPR013088	Zinc finger, NHR/GATA-type
Sp34_X0087000.t1	IPR035500	Nuclear hormone receptor-like domain superfamily
Sp34_X0087000.t1	IPR049636	Hepatocyte nuclear factor 4-like, DNA-binding domain
Sp34_X0087110.t1	IPR004843	Calcineurin-like phosphoesterase domain, ApaH type
Sp34_X0087110.t1	IPR007856	Saposin-like type B, region 1
Sp34_X0087110.t1	IPR008139	Saposin B type domain
Sp34_X0087110.t1	IPR011001	Saposin-like
Sp34_X0087110.t1	IPR011160	Sphingomyelin phosphodiesterase
Sp34_X0087110.t1	IPR029052	Metallo-dependent phosphatase-like
Sp34_X0087110.t1	IPR041805	Acid sphingomyelinase/endopolyphosphatase, metallophosphatase domain
Sp34_X0087110.t1	IPR045473	Sphingomyelin phosphodiesterase, C-terminal domain
Sp34_X0087120.t1	IPR005069	Nucleotide-diphospho-sugar transferase
Sp34_X0087200.t1	IPR000276	G protein-coupled receptor, rhodopsin-like
Sp34_X0087200.t1	IPR000405	Galanin receptor family
Sp34_X0087200.t1	IPR017452	GPCR, rhodopsin-like, 7TM
Sp34_X0087300.t1	IPR000719	Protein kinase domain
Sp34_X0087300.t1	IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase
Sp34_X0087300.t1	IPR001170	Adenylyl cyclase class-4/guanylyl cyclase
Sp34_X0087300.t1	IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain
Sp34_X0087300.t1	IPR001828	Receptor, ligand binding region
Sp34_X0087300.t1	IPR011009	Protein kinase-like domain superfamily
Sp34_X0087300.t1	IPR011645	Haem NO binding associated
Sp34_X0087300.t1	IPR018297	Adenylyl cyclase class-4/guanylyl cyclase, conserved site
Sp34_X0087300.t1	IPR028082	Periplasmic binding protein-like I
Sp34_X0087300.t1	IPR029787	Nucleotide cyclase
Sp34_X0087400.t1	IPR000573	Aconitase A/isopropylmalate dehydratase small subunit, swivel domain
Sp34_X0087400.t1	IPR001030	Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha domain
Sp34_X0087400.t1	IPR006249	Aconitase/Iron-responsive element-binding protein 2
Sp34_X0087400.t1	IPR015928	Aconitase/3-isopropylmalate dehydratase, swivel
Sp34_X0087400.t1	IPR015931	Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha, subdomain 1/3
Sp34_X0087400.t1	IPR018136	Aconitase family, 4Fe-4S cluster binding site
Sp34_X0087400.t1	IPR036008	Aconitase, iron-sulfur domain
Sp34_X0087400.t1	IPR044137	Aconitase A, swivel domain
Sp34_X0087500.t1	IPR005828	Major facilitator, sugar transporter-like
Sp34_X0087500.t1	IPR005829	Sugar transporter, conserved site
Sp34_X0087500.t1	IPR020846	Major facilitator superfamily domain
Sp34_X0087500.t1	IPR036259	MFS transporter superfamily
Sp34_X0087600.t1	IPR003439	ABC transporter-like, ATP-binding domain
Sp34_X0087600.t1	IPR003593	AAA+ ATPase domain
Sp34_X0087600.t1	IPR011527	ABC transporter type 1, transmembrane domain
Sp34_X0087600.t1	IPR017871	ABC transporter-like, conserved site
Sp34_X0087600.t1	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Sp34_X0087600.t1	IPR036640	ABC transporter type 1, transmembrane domain superfamily
Sp34_X0087600.t1	IPR039421	Type 1 protein exporter
Sp34_X0087800.t1	IPR003439	ABC transporter-like, ATP-binding domain
Sp34_X0087800.t1	IPR003593	AAA+ ATPase domain
Sp34_X0087800.t1	IPR011527	ABC transporter type 1, transmembrane domain
Sp34_X0087800.t1	IPR017871	ABC transporter-like, conserved site
Sp34_X0087800.t1	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Sp34_X0087800.t1	IPR036640	ABC transporter type 1, transmembrane domain superfamily
Sp34_X0087800.t1	IPR039421	Type 1 protein exporter
Sp34_X0087900.t1	IPR003439	ABC transporter-like, ATP-binding domain
Sp34_X0087900.t1	IPR003593	AAA+ ATPase domain
Sp34_X0087900.t1	IPR011527	ABC transporter type 1, transmembrane domain
Sp34_X0087900.t1	IPR017871	ABC transporter-like, conserved site
Sp34_X0087900.t1	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Sp34_X0087900.t1	IPR036640	ABC transporter type 1, transmembrane domain superfamily
Sp34_X0087900.t1	IPR039421	Type 1 protein exporter
Sp34_X0088000.t1	IPR036397	Ribonuclease H superfamily
Sp34_X0088100.t1	IPR000477	Reverse transcriptase domain
Sp34_X0088100.t1	IPR001584	Integrase, catalytic core
Sp34_X0088100.t1	IPR012337	Ribonuclease H-like superfamily
Sp34_X0088100.t1	IPR036397	Ribonuclease H superfamily
Sp34_X0088100.t1	IPR041577	Reverse transcriptase/retrotransposon-derived protein, RNase H-like domain
Sp34_X0088100.t1	IPR041588	Integrase zinc-binding domain
Sp34_X0088100.t1	IPR043128	Reverse transcriptase/Diguanylate cyclase domain
Sp34_X0088100.t1	IPR043502	DNA/RNA polymerase superfamily
Sp34_X0088200.t1	IPR003439	ABC transporter-like, ATP-binding domain
Sp34_X0088200.t1	IPR003593	AAA+ ATPase domain
Sp34_X0088200.t1	IPR011527	ABC transporter type 1, transmembrane domain
Sp34_X0088200.t1	IPR017871	ABC transporter-like, conserved site
Sp34_X0088200.t1	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Sp34_X0088200.t1	IPR036640	ABC transporter type 1, transmembrane domain superfamily
Sp34_X0088200.t1	IPR039421	Type 1 protein exporter
Sp34_X0088300.t1	IPR006990	Tweety
Sp34_X0088400.t1	IPR001978	Troponin
Sp34_X0088400.t1	IPR038077	Troponin domain superfamily
Sp34_X0088500.t1	IPR008795	Prominin
Sp34_X0088600.t1	IPR001841	Zinc finger, RING-type
Sp34_X0088600.t1	IPR006845	Pex, N-terminal
Sp34_X0088600.t1	IPR013083	Zinc finger, RING/FYVE/PHD-type
Sp34_X0088600.t1	IPR017375	Peroxisome assembly protein 12
Sp34_X0088600.t1	IPR018957	Zinc finger, C3HC4 RING-type
Sp34_X0088700.t1	IPR003929	Calcium-activated potassium channel BK, alpha subunit
Sp34_X0088700.t1	IPR013099	Potassium channel domain
Sp34_X0088700.t1	IPR047871	Calcium-activated potassium channel slowpoke-like
Sp34_X0088910.t1	IPR000719	Protein kinase domain
Sp34_X0088910.t1	IPR002372	Pyrrolo-quinoline quinone repeat
Sp34_X0088910.t1	IPR008271	Serine/threonine-protein kinase, active site
Sp34_X0088910.t1	IPR011009	Protein kinase-like domain superfamily
Sp34_X0088910.t1	IPR011047	Quinoprotein alcohol dehydrogenase-like superfamily
Sp34_X0088910.t1	IPR015943	WD40/YVTN repeat-like-containing domain superfamily
Sp34_X0088910.t1	IPR017441	Protein kinase, ATP binding site
Sp34_X0089000.t1	IPR036397	Ribonuclease H superfamily
Sp34_X0089000.t1	IPR038717	Tc1-like transposase, DDE domain
Sp34_X0089100.t1	IPR003439	ABC transporter-like, ATP-binding domain
Sp34_X0089100.t1	IPR003593	AAA+ ATPase domain
Sp34_X0089100.t1	IPR011527	ABC transporter type 1, transmembrane domain
Sp34_X0089100.t1	IPR017871	ABC transporter-like, conserved site
Sp34_X0089100.t1	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Sp34_X0089100.t1	IPR036640	ABC transporter type 1, transmembrane domain superfamily
Sp34_X0089100.t1	IPR039421	Type 1 protein exporter
Sp34_X0089300.t1	IPR000048	IQ motif, EF-hand binding site
Sp34_X0089300.t1	IPR000299	FERM domain
Sp34_X0089300.t1	IPR000857	MyTH4 domain
Sp34_X0089300.t1	IPR001452	SH3 domain
Sp34_X0089300.t1	IPR001609	Myosin head, motor domain
Sp34_X0089300.t1	IPR011993	PH-like domain superfamily
Sp34_X0089300.t1	IPR019748	FERM central domain
Sp34_X0089300.t1	IPR019749	Band 4.1 domain
Sp34_X0089300.t1	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Sp34_X0089300.t1	IPR035963	FERM superfamily, second domain
Sp34_X0089300.t1	IPR036028	SH3-like domain superfamily
Sp34_X0089300.t1	IPR036961	Kinesin motor domain superfamily
Sp34_X0089300.t1	IPR038185	MyTH4 domain superfamily
Sp34_X0089400.t1	IPR000742	EGF-like domain
Sp34_X0089400.t1	IPR007110	Immunoglobulin-like domain
Sp34_X0089400.t1	IPR013783	Immunoglobulin-like fold
Sp34_X0089400.t1	IPR036179	Immunoglobulin-like domain superfamily
Sp34_X0089500.t1	IPR000177	Apple domain
Sp34_X0089500.t1	IPR003609	PAN/Apple domain
Sp34_X0089700.t1	IPR000742	EGF-like domain
Sp34_X0089700.t1	IPR001304	C-type lectin-like
Sp34_X0089700.t1	IPR002035	von Willebrand factor, type A
Sp34_X0089700.t1	IPR006582	MD domain
Sp34_X0089700.t1	IPR016186	C-type lectin-like/link domain superfamily
Sp34_X0089700.t1	IPR016187	C-type lectin fold
Sp34_X0089700.t1	IPR036465	von Willebrand factor A-like domain superfamily
Sp34_X0089800.t1	IPR002350	Kazal domain
Sp34_X0089800.t1	IPR036058	Kazal domain superfamily
Sp34_X0089900.t1	IPR019179	Coiled-coil domain-containing protein 149-A
Sp34_X0090100.t1	IPR036388	Winged helix-like DNA-binding domain superfamily
Sp34_X0090100.t1	IPR041426	Mos1 transposase, HTH domain
Sp34_X0090500.t1	IPR003137	PA domain
Sp34_X0090500.t1	IPR007365	Transferrin receptor-like, dimerisation domain
Sp34_X0090500.t1	IPR007484	Peptidase M28
Sp34_X0090500.t1	IPR036757	Transferrin receptor-like, dimerisation domain superfamily
Sp34_X0090500.t1	IPR039373	Transferrin receptor protein 1/Glutamate carboxypeptidase 2-like
Sp34_X0090500.t1	IPR046450	PA domain superfamily
Sp34_X0090600.t1	IPR011893	Selenoprotein, Rdx-type
Sp34_X0090600.t1	IPR019389	Selenoprotein T
Sp34_X0090600.t1	IPR036249	Thioredoxin-like superfamily
Sp34_X0090700.t1	IPR001806	Small GTPase
Sp34_X0090700.t1	IPR003578	Small GTPase Rho
Sp34_X0090700.t1	IPR005225	Small GTP-binding protein domain
Sp34_X0090700.t1	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Sp34_X0090800.t1	IPR026508	Transmembrane protein 164
Sp34_X0090900.t1	IPR002394	Nicotinic acetylcholine receptor
Sp34_X0090900.t1	IPR006029	Neurotransmitter-gated ion-channel transmembrane domain
Sp34_X0090900.t1	IPR006201	Neurotransmitter-gated ion-channel
Sp34_X0090900.t1	IPR006202	Neurotransmitter-gated ion-channel ligand-binding domain
Sp34_X0090900.t1	IPR018000	Neurotransmitter-gated ion-channel, conserved site
Sp34_X0090900.t1	IPR036719	Neurotransmitter-gated ion-channel transmembrane domain superfamily
Sp34_X0090900.t1	IPR036734	Neurotransmitter-gated ion-channel ligand-binding domain superfamily
Sp34_X0090900.t1	IPR038050	Neuronal acetylcholine receptor
Sp34_X0091000.t1	IPR013935	TRAPP II complex, Trs120
Sp34_X0091100.t1	IPR000219	Dbl homology (DH) domain
Sp34_X0091100.t1	IPR000299	FERM domain
Sp34_X0091100.t1	IPR001849	Pleckstrin homology domain
Sp34_X0091100.t1	IPR011993	PH-like domain superfamily
Sp34_X0091100.t1	IPR014352	FERM/acyl-CoA-binding protein superfamily
Sp34_X0091100.t1	IPR014847	FERM adjacent
Sp34_X0091100.t1	IPR018979	FERM, N-terminal
Sp34_X0091100.t1	IPR018980	FERM, C-terminal PH-like domain
Sp34_X0091100.t1	IPR019747	FERM conserved site
Sp34_X0091100.t1	IPR019748	FERM central domain
Sp34_X0091100.t1	IPR019749	Band 4.1 domain
Sp34_X0091100.t1	IPR029071	Ubiquitin-like domain superfamily
Sp34_X0091100.t1	IPR035899	Dbl homology (DH) domain superfamily
Sp34_X0091100.t1	IPR035963	FERM superfamily, second domain
Sp34_X0091100.t1	IPR041788	FARP1/FARP2/FRMD7, FERM domain C-lobe
Sp34_X0091200.t1	IPR003020	Bicarbonate transporter, eukaryotic
Sp34_X0091200.t1	IPR011531	Bicarbonate transporter-like, transmembrane domain
Sp34_X0091200.t1	IPR016152	Phosphotransferase/anion transporter
Sp34_X0091300.t1	IPR006020	PTB/PI domain
Sp34_X0091300.t1	IPR011993	PH-like domain superfamily
Sp34_X0091300.t1	IPR033930	FAM43A/B, phosphotyrosine-binding domain
Sp34_X0091400.t1	IPR000308	14-3-3 protein
Sp34_X0091400.t1	IPR023409	14-3-3 protein, conserved site
Sp34_X0091400.t1	IPR023410	14-3-3 domain
Sp34_X0091400.t1	IPR036815	14-3-3 domain superfamily
Sp34_X0091500.t1	IPR000276	G protein-coupled receptor, rhodopsin-like
Sp34_X0091500.t1	IPR017452	GPCR, rhodopsin-like, 7TM
Sp34_X0091600.t1	IPR001107	Band 7 domain
Sp34_X0091600.t1	IPR001972	Stomatin/HflK family
Sp34_X0091600.t1	IPR018080	Band 7/stomatin-like, conserved site
Sp34_X0091600.t1	IPR036013	Band 7/SPFH domain superfamily
Sp34_X0091600.t1	IPR043202	Band-7 stomatin-like
Sp34_X0091700.t1	IPR003280	Two pore domain potassium channel
Sp34_X0091700.t1	IPR013099	Potassium channel domain
Sp34_X0091800.t1	IPR001107	Band 7 domain
Sp34_X0091800.t1	IPR001972	Stomatin/HflK family
Sp34_X0091800.t1	IPR036013	Band 7/SPFH domain superfamily
Sp34_X0091800.t1	IPR043202	Band-7 stomatin-like
Sp34_X0091900.t1	IPR001107	Band 7 domain
Sp34_X0091900.t1	IPR001972	Stomatin/HflK family
Sp34_X0091900.t1	IPR018080	Band 7/stomatin-like, conserved site
Sp34_X0091900.t1	IPR036013	Band 7/SPFH domain superfamily
Sp34_X0091900.t1	IPR043202	Band-7 stomatin-like
Sp34_X0092100.t1	IPR001507	Zona pellucida domain
Sp34_X0092300.t1	IPR019336	GPR180/TMEM145, transmembrane domain
Sp34_X0092300.t1	IPR047831	GPR180/TMEM145
Sp34_X0092410.t1	IPR029071	Ubiquitin-like domain superfamily
Sp34_X0092500.t1	IPR004686	Tricarboxylate/iron carrier
Sp34_X0092600.t1	IPR011992	EF-hand domain pair
Sp34_X0092800.t1	IPR036028	SH3-like domain superfamily
Sp34_X0092900.t1	IPR036397	Ribonuclease H superfamily
Sp34_X0093000.t1	IPR036397	Ribonuclease H superfamily
Sp34_X0093100.t1	IPR036397	Ribonuclease H superfamily
Sp34_X0093100.t1	IPR038717	Tc1-like transposase, DDE domain
Sp34_X0093500.t1	IPR012936	Endoplasmic reticulum vesicle transporter, C-terminal
Sp34_X0093500.t1	IPR039542	Endoplasmic reticulum vesicle transporter, N-terminal
Sp34_X0093500.t1	IPR045888	Endoplasmic reticulum vesicle transporter
Sp34_X0093700.t1	IPR036397	Ribonuclease H superfamily
Sp34_X0093700.t1	IPR038717	Tc1-like transposase, DDE domain
Sp34_X0093800.t1	IPR003598	Immunoglobulin subtype 2
Sp34_X0093800.t1	IPR003599	Immunoglobulin subtype
Sp34_X0093800.t1	IPR007110	Immunoglobulin-like domain
Sp34_X0093800.t1	IPR013098	Immunoglobulin I-set
Sp34_X0093800.t1	IPR013151	Immunoglobulin
Sp34_X0093800.t1	IPR013783	Immunoglobulin-like fold
Sp34_X0093800.t1	IPR036179	Immunoglobulin-like domain superfamily
Sp34_X0094000.t1	IPR011990	Tetratricopeptide-like helical domain superfamily
Sp34_X0094000.t1	IPR019734	Tetratricopeptide repeat
Sp34_X0094200.t1	IPR011990	Tetratricopeptide-like helical domain superfamily
Sp34_X0094200.t1	IPR019734	Tetratricopeptide repeat
Sp34_X0094300.t1	IPR000644	CBS domain
Sp34_X0094300.t1	IPR046342	CBS domain superfamily
Sp34_X0094400.t1	IPR000337	GPCR, family 3
Sp34_X0094400.t1	IPR001828	Receptor, ligand binding region
Sp34_X0094400.t1	IPR002455	GPCR family 3, GABA-B receptor
Sp34_X0094400.t1	IPR002456	GPCR family 3, gamma-aminobutyric acid receptor, type B1
Sp34_X0094400.t1	IPR017978	GPCR family 3, C-terminal
Sp34_X0094400.t1	IPR028082	Periplasmic binding protein-like I
Sp34_X0094700.t1	IPR000023	Phosphofructokinase domain
Sp34_X0094700.t1	IPR009161	ATP-dependent 6-phosphofructokinase, eukaryotic-type
Sp34_X0094700.t1	IPR015912	Phosphofructokinase, conserved site
Sp34_X0094700.t1	IPR022953	ATP-dependent 6-phosphofructokinase
Sp34_X0094700.t1	IPR035966	Phosphofructokinase superfamily
Sp34_X0094800.t1	IPR013120	Fatty acyl-coenzyme A reductase, NAD-binding domain
Sp34_X0094800.t1	IPR026055	Fatty acyl-CoA reductase
Sp34_X0094800.t1	IPR033640	Fatty acyl-CoA reductase, C-terminal
Sp34_X0094800.t1	IPR036291	NAD(P)-binding domain superfamily
Sp34_X0094900.t1	IPR000863	Sulfotransferase domain
Sp34_X0094900.t1	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Sp34_X0094900.t1	IPR037359	Heparan sulfate sulfotransferase
Sp34_X0095000.t1	IPR036397	Ribonuclease H superfamily
Sp34_X0095100.t1	IPR000048	IQ motif, EF-hand binding site
Sp34_X0095100.t1	IPR001609	Myosin head, motor domain
Sp34_X0095100.t1	IPR002928	Myosin tail
Sp34_X0095100.t1	IPR004009	Myosin, N-terminal, SH3-like
Sp34_X0095100.t1	IPR008989	Myosin S1 fragment, N-terminal
Sp34_X0095100.t1	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Sp34_X0095100.t1	IPR036961	Kinesin motor domain superfamily
Sp34_X0095300.t1	IPR009539	Vang-like protein
Sp34_X0095400.t1	IPR004031	PMP-22/EMP/MP20/Claudin
Sp34_X0095500.t1	IPR011989	Armadillo-like helical
Sp34_X0095500.t1	IPR016024	Armadillo-type fold
Sp34_X0095700.t1	IPR002935	Class I-like SAM-dependent O-methyltransferase
Sp34_X0095700.t1	IPR029063	S-adenosyl-L-methionine-dependent methyltransferase superfamily
Sp34_X0095800.t1	IPR013087	Zinc finger C2H2-type
Sp34_X0095800.t1	IPR036236	Zinc finger C2H2 superfamily
Sp34_X0095900.t1	IPR000719	Protein kinase domain
Sp34_X0095900.t1	IPR008271	Serine/threonine-protein kinase, active site
Sp34_X0095900.t1	IPR011009	Protein kinase-like domain superfamily
Sp34_X0095900.t1	IPR017441	Protein kinase, ATP binding site
Sp34_X0096000.t1	IPR001888	Transposase, type 1
Sp34_X0096000.t1	IPR036388	Winged helix-like DNA-binding domain superfamily
Sp34_X0096000.t1	IPR036397	Ribonuclease H superfamily
Sp34_X0096000.t1	IPR041426	Mos1 transposase, HTH domain
Sp34_X0096100.t1	IPR008380	HAD-superfamily hydrolase, subfamily IG, 5-nucleotidase	negative	1
IPR037151	3	31416	0	7827	9.54836245583882e-05	0	0.0201766332056444	1	0.887044874942157	Alpha-ketoglutarate-dependent dioxygenase AlkB-like superfamily	negative	1
IPR037152	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	L-asparaginase, N-terminal domain superfamily	negative	1
IPR037159	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	DNA-directed RNA polymerase, N-terminal domain superfamily	negative	1
IPR037163	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	Spermidine synthase, tetramerisation domain superfamily	negative	1
IPR037165	2	31417	2	7825	6.36557497055922e-05	0.00025552574421873	0.772300871409216	1	0.379506199200264	Aldehyde oxidase/xanthine dehydrogenase, molybdopterin binding domain superfamily	negative	1
IPR037169	2	31417	1	7826	6.36557497055922e-05	0.000127762872109365	2.68836078854197e-25	1	0.999999999999586	Mitochondrial cytochrome c oxidase subunit VIc/VIIs superfamily	negative	1
IPR037171	10	31409	2	7825	0.000318278748527961	0.00025552574421873	7.6945772101835e-26	1	0.999999999999779	NagB/RpiA transferase-like	negative	1
IPR037176	2	31417	0	7827	6.36557497055922e-05	0	4.21992207482755e-25	1	0.999999999999482	Osmotin/thaumatin-like superfamily	negative	1
IPR037177	4	31415	1	7826	0.000127311499411184	0.000127762872109365	2.68295482200928e-29	1	0.999999999999996	Dynein light chain superfamily	negative	1
IPR037188	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Ribosome maturation protein Sdo1/SBDS, central domain superfamily	negative	1
IPR037192	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	ERO1-like superfamily	negative	1
IPR037193	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	GDNF receptor alpha	negative	1
IPR037196	2	31417	2	7825	6.36557497055922e-05	0.00025552574421873	0.772300871409216	1	0.379506199200264	HSP90, C-terminal domain	negative	1
IPR037197	3	31416	0	7827	9.54836245583882e-05	0	0.0201766332056444	1	0.887044874942157	WWE domain superfamily	negative	1
IPR037198	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	MutL, C-terminal domain superfamily	negative	1
IPR037207	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	NADH-ubiquinone oxidoreductase 51kDa subunit, iron-sulphur binding domain superfamily	negative	1
IPR037212	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Mediator complex, subunit Med7/Med21-like	negative	1
IPR037213	5	31414	2	7825	0.00015913937426398	0.00025552574421873	0.00967190590349587	1	0.921657672826749	RUN domain superfamily	negative	1
IPR037218	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	PTPA superfamily	negative	1
IPR037219	2	31417	1	7826	6.36557497055922e-05	0.000127762872109365	2.68836078854197e-25	1	0.999999999999586	Peptidase M41-like	negative	1
IPR037225	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	NADH-ubiquinone oxidoreductase 51kDa subunit, FMN-binding domain superfamily	negative	1
IPR037227	2	31417	2	7825	6.36557497055922e-05	0.00025552574421873	0.772300871409216	1	0.379506199200264	Endoribonuclease EndoU-like	negative	1
IPR037232	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	NADH:ubiquinone oxidoreductase, 30kDa subunit superfamily	negative	1
IPR037238	3	31416	0	7827	9.54836245583882e-05	0	0.0201766332056444	1	0.887044874942157	YbiA-like superfamily	negative	1
IPR037239	3	31416	1	7826	9.54836245583882e-05	0.000127762872109365	4.81587351127405e-26	1	0.999999999999825	Oxysterol-binding protein superfamily	negative	1
IPR037241	2	31417	0	7827	6.36557497055922e-05	0	4.21992207482755e-25	1	0.999999999999482	E2F-DP heterodimerization region	negative	1
IPR037245	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	FIP-RBD, C-terminal domain superfamily	negative	1
IPR037249	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	TAFH/NHR1 domain superfamily	negative	1
IPR037252	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Mib/herc2 domain superfamily	negative	1
IPR037256	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	ASC domain superfamily	negative	1
IPR037259	2	31417	1	7826	6.36557497055922e-05	0.000127762872109365	2.68836078854197e-25	1	0.999999999999586	BRK domain superfamily	negative	1
IPR037264	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	TFIID subunit TAF5, NTD2 domain superfamily	negative	1
IPR037272	20	31399	3	7824	0.000636557497055922	0.000383288616328095	0.321944318808298	1	0.570441516844318	Sodium:neurotransmitter symporter superfamily	negative	1
IPR037275	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Zinc finger, CTCHY-type superfamily	negative	1
IPR037277	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	Granulin superfamily	negative	1
IPR037278	3	31416	1	7826	9.54836245583882e-05	0.000127762872109365	4.81587351127405e-26	1	0.999999999999825	ARFGAP/RecO-like zinc finger	negative	1
IPR037282	2	31417	0	7827	6.36557497055922e-05	0	4.21992207482755e-25	1	0.999999999999482	F-actin-capping protein subunit alpha/beta	negative	1
IPR037291	2	31417	0	7827	6.36557497055922e-05	0	4.21992207482755e-25	1	0.999999999999482	Domain of unknown function DUF4139	negative	1
IPR037301	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Toll-interacting protein, C2 domain	negative	1
IPR037302	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Protein Unc-13, C2B domain	negative	1
IPR037319	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Rrp40, S1 domain	negative	1
IPR037321	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	KIN17-like protein	negative	1
IPR037337	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Dip2-like domain	negative	1
IPR037353	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Histone methyltransferase complex subunit ASH2	negative	1
IPR037359	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	Heparan sulfate sulfotransferase	negative	1
IPR037363	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Sec13/Seh1 family	negative	1
IPR037365	2	31417	0	7827	6.36557497055922e-05	0	4.21992207482755e-25	1	0.999999999999482	Slowmo/Ups family	negative	1
IPR037382	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Remodelling complex subunit Rsc/polybromo	negative	1
IPR037387	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Pentatricopeptide repeat domain-containing protein 3	negative	1
IPR037393	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Bud22/Serum response factor-binding protein 1	negative	1
IPR037395	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	GSK3B-interacting protein	negative	1
IPR037397	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Reticulon-4-interacting protein 1	negative	1
IPR037431	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	RNA exonuclease 4, DEDDh 3-5 exonuclease domain	negative	1
IPR037432	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Exonuclease Mut-7, DEDDy 3-5 exonuclease domain	negative	1
